Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;38;1;9005044154048;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;40;1;9005044154055;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;42;1;9005044154062;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;44;0;9005044154079;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;46;0;9005044154086;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;48;0;9005044154093;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;50;0;9005044154109;;44.99;44.99;1;20;20230112;20230220
IZZI;IZZI FASHION;005045512;1;;2;FEMME;1;PETITS HAUTS FEMME;0;T-SHIRT MC FEMME;E23;22022;GRIS;BLANC;;;;;;;TU;1;9005045512014;;24.99;24.99;1;20;20230221;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;20;0;9001070246016;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;21;0;9001070246023;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;22;0;9001070246030;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;23;0;9001070246047;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;24;0;9001070246054;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;25;0;9001070246061;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;26;0;9001070246078;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;27;0;9001070246085;5713743991119;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;28;1;9001070246092;5713743991126;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;29;1;9001070246108;5713743991133;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;30;1;9001070246115;5713743991140;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;31;1;9001070246122;5713740706662;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;32;1;9001070246139;5713743991157;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;33;1;9001070246146;5713740706679;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;34;1;9001070246153;5713743991164;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;36;0;9001070246160;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;38;0;9001070246177;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;40;0;9001070246184;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;001070246;1;JJIPAUL JJFLAKE AKM 542 OLIVE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12141844;ELASTA;GREEN;32;;;176065;;JJINTELL;42;0;9001070246191;;59.99;59.99;1;20;20180709;20230221
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;20;0;9005004971012;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;21;0;9005004971029;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;22;0;9005004971036;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;23;0;9005004971043;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;24;0;9005004971050;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;25;0;9005004971067;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;26;0;9005004971074;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;27;0;9005004971081;5713755553015;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;28;1;9005004971098;5713755553022;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;29;1;9005004971104;5713755553039;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;30;0;9005004971111;5713755553046;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;31;0;9005004971128;5713754613277;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;32;1;9005004971135;5713755553053;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;33;1;9005004971142;5713754613239;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;34;0;9005004971159;5713755553060;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;36;0;9005004971166;5713755553077;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;38;0;9005004971173;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;40;0;9005004971180;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004971;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;32;;;BLUE;;JJINTELL;42;0;9005004971197;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;20;0;9005004972019;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;21;0;9005004972026;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;22;0;9005004972033;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;23;0;9005004972040;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;24;0;9005004972057;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;25;0;9005004972064;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;26;0;9005004972071;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;27;0;9005004972088;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;28;0;9005004972095;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;29;0;9005004972101;5713755553138;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;30;1;9005004972118;5713755553145;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;31;1;9005004972125;5713755553152;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;32;1;9005004972132;5713755553169;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;33;0;9005004972149;5713755553176;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;34;1;9005004972156;5713755553183;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;36;0;9005004972163;5713755553190;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;38;0;9005004972170;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;40;0;9005004972187;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005004972;1;JJIMARCO JJBOWIE SA NAVY BLAZE;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12150148;ELASTA;175876;34;;;BLUE;;JJINTELL;42;0;9005004972194;;39.99;39.99;1;20;20190703;20230215
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXXS;0;9005040542023;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXS;0;9005040542030;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXS/;0;9005040542047;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XS;0;9005040542054;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XS/S;0;9005040542061;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;S;1;9005040542078;5715108713664;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;S/M;0;9005040542085;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;M;1;9005040542092;5715108713671;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;M/L;0;9005040542108;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;L;0;9005040542115;5715100715192;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;L/XL;0;9005040542122;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XL;0;9005040542139;5715108713688;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXL;0;9005040542146;5715108713701;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXL/;0;9005040542153;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXXL;0;9005040542160;;39.99;39.99;1;20;20220910;20230221
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;20;0;9005031802013;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;21;0;9005031802020;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;22;0;9005031802037;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;23;0;9005031802044;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;24;0;9005031802051;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;25;0;9005031802068;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;26;0;9005031802075;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;27;0;9005031802082;5715108331950;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;28;1;9005031802099;5715108331769;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;29;1;9005031802105;5715108331776;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;30;1;9005031802112;5715101250036;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;31;1;9005031802129;5715101250043;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;32;1;9005031802136;5715101250074;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;33;1;9005031802143;5715108331783;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;34;1;9005031802150;5715108331790;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;36;0;9005031802167;5715108331806;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;38;0;9005031802174;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;40;0;9005031802181;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005031802;1;JPSTPAUL JJFLAKE AKM 542 CROCK;H;HOMME;6;PANTALONS;2;PANTALONS;E23;12193754;ELASTA;176552;32;;;GREY;;;42;0;9005031802198;;59.99;59.99;1;20;20220117;20230217
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XXXS;0;9005038450026;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XXS;0;9005038450033;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XXS/;0;9005038450040;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XS;0;9005038450057;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XS/S;0;9005038450064;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;S;0;9005038450071;5715216889855;49.99;49.99;1;20;20220725;20230220
